equipment classes found
https://brickschema.org/schema/Brick#Cold_Water_Storage_Tank
https://brickschema.org/schema/Brick#Collection_Basin_Water_Heater
https://brickschema.org/schema/Brick#Compressor
https://brickschema.org/schema/Brick#Computer_Room_Air_Conditioning
https://brickschema.org/schema/Brick#Computer_Room_Air_Handler
https://brickschema.org/schema/Brick#Condenser_Heat_Exchanger
https://brickschema.org/schema/Brick#Condenser_Water_Booster_Pump
https://brickschema.org/schema/Brick#Condenser_Water_Bypass_Valve
https://brickschema.org/schema/Brick#Condenser_Water_Circulator_Pump
https://brickschema.org/schema/Brick#Condenser_Water_Isolation_Valve
https://brickschema.org/schema/Brick#Condenser_Water_Pump
https://brickschema.org/schema/Brick#Condenser_Water_Valve
https://brickschema.org/schema/Brick#Condensing_Natural_Gas_Boiler
https://brickschema.org/schema/Brick#Condensing_Unit
https://brickschema.org/schema/Brick#Constant_Air_Volume_Box
https://brickschema.org/schema/Brick#Controller
https://brickschema.org/schema/Brick#Cooling_Coil
https://brickschema.org/schema/Brick#Cooling_Only_Air_Source_Condensing_Unit
https://brickschema.org/schema/Brick#Cooling_Only_Condensing_Unit
https://brickschema.org/schema/Brick#Cooling_Only_Ground_Source_Condensing_Unit
https://brickschema.org/schema/Brick#Cooling_Only_Water_Source_Condensing_Unit
https://brickschema.org/schema/Brick#Cooling_Tower
https://brickschema.org/schema/Brick#Cooling_Tower_Fan
https://brickschema.org/schema/Brick#Cooling_Valve
https://brickschema.org/schema/Brick#DDAHU
https://brickschema.org/schema/Brick#DOAS
https://brickschema.org/schema/Brick#Damper
https://brickschema.org/schema/Brick#Data_Network_Equipment
https://brickschema.org/schema/Brick#Daylight_Sensor_Equipment
https://brickschema.org/schema/Brick#Dedicated_Outdoor_Air_System_Unit
https://brickschema.org/schema/Brick#Differential_Pressure_Bypass_Valve
https://brickschema.org/schema/Brick#Dimmer
https://brickschema.org/schema/Brick#Direct_Expansion_Cooling_Coil
https://brickschema.org/schema/Brick#Direct_Expansion_Heating_Coil
https://brickschema.org/schema/Brick#Discharge_Air_Plenum
https://brickschema.org/schema/Brick#Discharge_Fan
https://brickschema.org/schema/Brick#Disconnect_Switch
https://brickschema.org/schema/Brick#Displacement_Flow_Air_Diffuser
https://brickschema.org/schema/Brick#Domestic_Hot_Water_Circulator_Pump
https://brickschema.org/schema/Brick#Domestic_Hot_Water_Valve
https://brickschema.org/schema/Brick#Drench_Hose
https://brickschema.org/schema/Brick#Dry_Cooler
https://brickschema.org/schema/Brick#Dual_Duct_Air_Handling_Unit
https://brickschema.org/schema/Brick#Duct_Fan_Coil_Unit
https://brickschema.org/schema/Brick#ESS_Panel
https://brickschema.org/schema/Brick#Economizer
https://brickschema.org/schema/Brick#Economizer_Damper
https://brickschema.org/schema/Brick#Electric_Baseboard_Radiator
https://brickschema.org/schema/Brick#Electric_Boiler
https://brickschema.org/schema/Brick#Electric_Radiator
https://brickschema.org/schema/Brick#Electric_Vehicle_Charging_Port
https://brickschema.org/schema/Brick#Electric_Vehicle_Charging_Station
https://brickschema.org/schema/Brick#Electrical_Equipment
https://brickschema.org/schema/Brick#Electrical_Meter
https://brickschema.org/schema/Brick#Electronic_Expansion_Valve
https://brickschema.org/schema/Brick#Electronic_Mixing_Valve
https://brickschema.org/schema/Brick#Elevator
https://brickschema.org/schema/Brick#Embedded_Surface_System_Panel
https://brickschema.org/schema/Brick#Emergency_Phone
https://brickschema.org/schema/Brick#Emergency_Wash_Station
https://brickschema.org/schema/Brick#Energy_Storage
https://brickschema.org/schema/Brick#Equipment
https://brickschema.org/schema/Brick#Ethernet_Port
https://brickschema.org/schema/Brick#Ethernet_Switch
https://brickschema.org/schema/Brick#Evaporative_Heat_Exchanger
https://brickschema.org/schema/Brick#Exhaust_Damper
https://brickschema.org/schema/Brick#Exhaust_Fan
https://brickschema.org/schema/Brick#Eye_Wash_Station
https://brickschema.org/schema/Brick#FCU
https://brickschema.org/schema/Brick#Fan
https://brickschema.org/schema/Brick#Fan_Coil_Unit
https://brickschema.org/schema/Brick#Fan_VFD
https://brickschema.org/schema/Brick#Filter
https://brickschema.org/schema/Brick#Final_Filter
https://brickschema.org/schema/Brick#Fire_Alarm
https://brickschema.org/schema/Brick#Fire_Alarm_Control_Panel
https://brickschema.org/schema/Brick#Fire_Alarm_Manual_Call_Point
https://brickschema.org/schema/Brick#Fire_Alarm_Pull_Station
https://brickschema.org/schema/Brick#Fire_Control_Panel
https://brickschema.org/schema/Brick#Fire_Safety_Equipment
https://brickschema.org/schema/Brick#Fire_Sprinkler_Thermal_Expansion_Tank
https://brickschema.org/schema/Brick#Fire_Sprinkler_Water_Storage_Tank
https://brickschema.org/schema/Brick#First_Aid_Kit
https://brickschema.org/schema/Brick#Floor_Fan_Coil_Unit
https://brickschema.org/schema/Brick#Fresh_Air_Fan
https://brickschema.org/schema/Brick#Fume_Hood
https://brickschema.org/schema/Brick#Furniture
https://brickschema.org/schema/Brick#Gas_Distribution
https://brickschema.org/schema/Brick#Gas_Meter
https://brickschema.org/schema/Brick#Gas_Pressure_Regulator_Valve
https://brickschema.org/schema/Brick#Gas_Valve
https://brickschema.org/schema/Brick#Gateway
https://brickschema.org/schema/Brick#Grease_Interceptor
https://brickschema.org/schema/Brick#HVAC_Equipment
https://brickschema.org/schema/Brick#HVAC_Valve
https://brickschema.org/schema/Brick#HX
https://brickschema.org/schema/Brick#Heat_Detector
https://brickschema.org/schema/Brick#Heat_Exchanger
https://brickschema.org/schema/Brick#Heat_Pump_Air_Source_Condensing_Unit
https://brickschema.org/schema/Brick#Heat_Pump_Condensing_Unit
https://brickschema.org/schema/Brick#Heat_Pump_Ground_Source_Condensing_Unit
https://brickschema.org/schema/Brick#Heat_Pump_Water_Source_Condensing_Unit
https://brickschema.org/schema/Brick#Heat_Recovery_Air_Source_Condensing_Unit
https://brickschema.org/schema/Brick#Heat_Recovery_Condensing_Unit
https://brickschema.org/schema/Brick#Heat_Recovery_Water_Source_Condensing_Unit
https://brickschema.org/schema/Brick#Heat_Wheel
https://brickschema.org/schema/Brick#Heat_Wheel_VFD
https://brickschema.org/schema/Brick#Heating_Coil
https://brickschema.org/schema/Brick#Heating_Valve
https://brickschema.org/schema/Brick#Horizontal_Fan_Coil_Unit
https://brickschema.org/schema/Brick#Hot_Deck
https://brickschema.org/schema/Brick#Hot_Water_Baseboard_Radiator
https://brickschema.org/schema/Brick#Hot_Water_Booster_Pump
https://brickschema.org/schema/Brick#Hot_Water_Circulator_Pump
https://brickschema.org/schema/Brick#Hot_Water_Coil
https://brickschema.org/schema/Brick#Hot_Water_Meter
https://brickschema.org/schema/Brick#Hot_Water_Pump
https://brickschema.org/schema/Brick#Hot_Water_Radiator
https://brickschema.org/schema/Brick#Hot_Water_Storage_Tank
https://brickschema.org/schema/Brick#Hot_Water_Thermal_Energy_Storage_Tank
https://brickschema.org/schema/Brick#Hot_Water_Thermal_Expansion_Tank
https://brickschema.org/schema/Brick#Hot_Water_Valve
https://brickschema.org/schema/Brick#Humidifier
https://brickschema.org/schema/Brick#IAQ_Sensor_Equipment
https://brickschema.org/schema/Brick#ICT_Equipment
https://brickschema.org/schema/Brick#ICT_Hardware
https://brickschema.org/schema/Brick#ICT_Rack
https://brickschema.org/schema/Brick#Induction_Unit
https://brickschema.org/schema/Brick#Intake_Air_Filter
https://brickschema.org/schema/Brick#Intercom_Equipment
https://brickschema.org/schema/Brick#Interface
https://brickschema.org/schema/Brick#Intrusion_Detection_Equipment
https://brickschema.org/schema/Brick#Inverter
https://brickschema.org/schema/Brick#Isolation_Damper
https://brickschema.org/schema/Brick#Isolation_Switch
https://brickschema.org/schema/Brick#Isolation_Valve
https://brickschema.org/schema/Brick#Jet_Nozzle_Air_Diffuser
https://brickschema.org/schema/Brick#Laminar_Flow_Air_Diffuser
https://brickschema.org/schema/Brick#Leak_Detector_Equipment
https://brickschema.org/schema/Brick#Lighting
https://brickschema.org/schema/Brick#Lighting_Equipment
https://brickschema.org/schema/Brick#Luminaire
https://brickschema.org/schema/Brick#Luminaire_Driver
https://brickschema.org/schema/Brick#MAU
https://brickschema.org/schema/Brick#Main_Circuit_Breaker
https://brickschema.org/schema/Brick#Main_Disconnect_Switch
https://brickschema.org/schema/Brick#Makeup_Air_Unit
https://brickschema.org/schema/Brick#Makeup_Water_Valve
https://brickschema.org/schema/Brick#Manual_Fire_Alarm_Activation_Equipment
https://brickschema.org/schema/Brick#Meter
https://brickschema.org/schema/Brick#Mixed_Air_Filter
https://brickschema.org/schema/Brick#Mixed_Damper
https://brickschema.org/schema/Brick#Mixing_Valve
https://brickschema.org/schema/Brick#Modbus_Controller
https://brickschema.org/schema/Brick#Motor
https://brickschema.org/schema/Brick#Motor_Control_Center
https://brickschema.org/schema/Brick#NVR
https://brickschema.org/schema/Brick#Natural_Gas_Boiler
https://brickschema.org/schema/Brick#Natural_Gas_Seismic_Shutoff_Valve
https://brickschema.org/schema/Brick#Network_Router
https://brickschema.org/schema/Brick#Network_Security_Equipment
https://brickschema.org/schema/Brick#Network_Video_Recorder
https://brickschema.org/schema/Brick#Noncondensing_Natural_Gas_Boiler
https://brickschema.org/schema/Brick#Occupancy_Sensor_Equipment
https://brickschema.org/schema/Brick#Outside_Damper
https://brickschema.org/schema/Brick#Outside_Fan
https://brickschema.org/schema/Brick#PAU
https://brickschema.org/schema/Brick#PVT_Panel
https://brickschema.org/schema/Brick#PV_Panel
https://brickschema.org/schema/Brick#Packaged_Air_Source_Heat_Pump
https://brickschema.org/schema/Brick#Packaged_Heat_Pump
https://brickschema.org/schema/Brick#Packaged_Water_Source_Heat_Pump
https://brickschema.org/schema/Brick#Passive_Chilled_Beam
https://brickschema.org/schema/Brick#People_Count_Sensor_Equipment
https://brickschema.org/schema/Brick#Photovoltaic_Inverter
https://brickschema.org/schema/Brick#PlugStrip
https://brickschema.org/schema/Brick#Pre-Cooling_Air_Unit
https://brickschema.org/schema/Brick#Pre_Filter
https://brickschema.org/schema/Brick#Preheat_Hot_Water_Valve
https://brickschema.org/schema/Brick#Pressure_Reducing_Valve
https://brickschema.org/schema/Brick#Pressure_Regulator_Valve
https://brickschema.org/schema/Brick#Pressure_Relief_Valve
https://brickschema.org/schema/Brick#Pressurization_Fan
https://brickschema.org/schema/Brick#Pump
https://brickschema.org/schema/Brick#Pump_VFD
https://brickschema.org/schema/Brick#RC_Panel
https://brickschema.org/schema/Brick#RTU
https://brickschema.org/schema/Brick#RVAV
https://brickschema.org/schema/Brick#Radiant_Ceiling_Panel
https://brickschema.org/schema/Brick#Radiant_Panel
https://brickschema.org/schema/Brick#Radiator
https://brickschema.org/schema/Brick#Rain_Water_Storage_Tank
https://brickschema.org/schema/Brick#Refrigerant_Metering_Device
https://brickschema.org/schema/Brick#Refrigerant_Valve
https://brickschema.org/schema/Brick#Reheat_Valve
https://brickschema.org/schema/Brick#Relay
https://brickschema.org/schema/Brick#Relief_Damper
https://brickschema.org/schema/Brick#Relief_Fan
https://brickschema.org/schema/Brick#Return_Air_Filter
https://brickschema.org/schema/Brick#Return_Air_Plenum
https://brickschema.org/schema/Brick#Return_Damper
https://brickschema.org/schema/Brick#Return_Fan
https://brickschema.org/schema/Brick#Return_Heating_Valve
https://brickschema.org/schema/Brick#Reversing_Valve
https://brickschema.org/schema/Brick#Rooftop_Unit
https://brickschema.org/schema/Brick#Safety_Equipment
https://brickschema.org/schema/Brick#Safety_Shower
https://brickschema.org/schema/Brick#Security_Equipment
https://brickschema.org/schema/Brick#Sensor_Equipment
https://brickschema.org/schema/Brick#Separation_Tank
https://brickschema.org/schema/Brick#Server
https://brickschema.org/schema/Brick#Shading_Equipment
https://brickschema.org/schema/Brick#Smoke_Detector
https://brickschema.org/schema/Brick#Solar_Thermal_Collector
https://brickschema.org/schema/Brick#Space_Heater
https://brickschema.org/schema/Brick#Stage_Riser
https://brickschema.org/schema/Brick#Standby_CRAC
https://brickschema.org/schema/Brick#Standby_Fan
https://brickschema.org/schema/Brick#Static_Transfer_Switch
https://brickschema.org/schema/Brick#Steam_Baseboard_Radiator
https://brickschema.org/schema/Brick#Steam_Distribution
https://brickschema.org/schema/Brick#Steam_Pressure_Reducing_Valve
https://brickschema.org/schema/Brick#Steam_Pressure_Relief_Valve
https://brickschema.org/schema/Brick#Steam_Radiator
https://brickschema.org/schema/Brick#Steam_Valve
https://brickschema.org/schema/Brick#Storage_Tank
https://brickschema.org/schema/Brick#Supply_Air_Plenum
https://brickschema.org/schema/Brick#Supply_Fan
https://brickschema.org/schema/Brick#Surveillance_Camera
https://brickschema.org/schema/Brick#Switch
https://brickschema.org/schema/Brick#Switchgear
https://brickschema.org/schema/Brick#TABS_Panel
https://brickschema.org/schema/Brick#Tablet
https://brickschema.org/schema/Brick#Tank
https://brickschema.org/schema/Brick#Terminal_Unit
https://brickschema.org/schema/Brick#Thermal_Energy_Storage_Tank
https://brickschema.org/schema/Brick#Thermal_Expansion_Tank
https://brickschema.org/schema/Brick#Thermal_Expansion_Valve
https://brickschema.org/schema/Brick#Thermal_Power_Meter
https://brickschema.org/schema/Brick#Thermally_Activated_Building_System_Panel
https://brickschema.org/schema/Brick#Thermostat
https://brickschema.org/schema/Brick#Thermostat_Equipment
https://brickschema.org/schema/Brick#Thermostatic_Mixing_Valve
https://brickschema.org/schema/Brick#Touchpanel
https://brickschema.org/schema/Brick#Transfer_Fan
https://brickschema.org/schema/Brick#Transfer_Switch
https://brickschema.org/schema/Brick#Transformer
https://brickschema.org/schema/Brick#Underfloor_Air_Plenum
https://brickschema.org/schema/Brick#VAV
https://brickschema.org/schema/Brick#VFD
https://brickschema.org/schema/Brick#Valve
https://brickschema.org/schema/Brick#Variable_Air_Volume_Box
https://brickschema.org/schema/Brick#Variable_Air_Volume_Box_With_Reheat
https://brickschema.org/schema/Brick#Variable_Frequency_Drive
https://brickschema.org/schema/Brick#Vibration_Sensor_Equipment
https://brickschema.org/schema/Brick#Video_Intercom
https://brickschema.org/schema/Brick#Video_Surveillance_Equipment
https://brickschema.org/schema/Brick#Wall_Air_Conditioner
https://brickschema.org/schema/Brick#Wall_Fan_Coil_Unit
https://brickschema.org/schema/Brick#Waste_Meter
https://brickschema.org/schema/Brick#Water_Cooled_Chiller
https://brickschema.org/schema/Brick#Water_Distribution
https://brickschema.org/schema/Brick#Water_Heater
https://brickschema.org/schema/Brick#Water_Meter
https://brickschema.org/schema/Brick#Water_Pressure_Reducing_Valve
https://brickschema.org/schema/Brick#Water_Pressure_Relief_Valve
https://brickschema.org/schema/Brick#Water_Pump
https://brickschema.org/schema/Brick#Water_Storage_Tank
https://brickschema.org/schema/Brick#Water_Valve
https://brickschema.org/schema/Brick#Weather_Station
https://brickschema.org/schema/Brick#Wireless_Access_Point
https://brickschema.org/schema/Brick#Zone_Damper
https://w3id.org/rec#AudioVisualEquipment
https://w3id.org/rec#BACnetController
https://w3id.org/rec#Controller
https://w3id.org/rec#DataNetworkEquipment
https://w3id.org/rec#DaylightSensorEquipment
https://w3id.org/rec#EthernetPort
https://w3id.org/rec#EthernetSwitch
https://w3id.org/rec#Gateway
https://w3id.org/rec#IAQSensorEquipment
https://w3id.org/rec#ICTEquipment
https://w3id.org/rec#ICTHardware
https://w3id.org/rec#ITRack
https://w3id.org/rec#LeakDetectorEquipment
https://w3id.org/rec#ModbusController
https://w3id.org/rec#NetworkRouter
https://w3id.org/rec#NetworkSecurityEquipment
https://w3id.org/rec#OccupancySensorEquipment
https://w3id.org/rec#PeopleCountSensorEquipment
https://w3id.org/rec#SensorEquipment
https://w3id.org/rec#Server
https://w3id.org/rec#ThermostatEquipment
https://w3id.org/rec#VibrationSensorEquipment
https://w3id.org/rec#WirelessAccessPoint
