Timestamp,AHU-2 AvgCcoilTmp,AHU-2 AvgMaTmp,AHU-2 ChwEnTmp,AHU-2 ChwVlvPos,AHU-2 MaTmp1,AHU-2 OaFl,AHU-2 OaTmp,AHU-2 SaFanASts,AHU-2 SaFanBSts,AHU-2 SaFanCSts,AHU-2 SaFanDSts,AHU-2 SaFanESts,AHU-2 SaFanFSts,AHU-2 SaFl,AHU-2 SaTmp
2025-06-05 16:30:00,52.51536178588867,70.5615463256836,35.0,12.398223876953125,70.07695007324219,146.25,71.88999938964844,1.0,1.0,1.0,1.0,1.0,1.0,14376.08203125,54.06156539916992
2025-06-05 16:45:00,52.40000534057617,70.51539611816406,35.0,12.2685546875,69.98458099365234,165.75,71.81999969482422,1.0,1.0,1.0,1.0,1.0,1.0,14535.3974609375,53.96920394897461
2025-06-05 17:00:00,52.4922981262207,70.49229431152344,35.0,12.249759674072266,69.98458099365234,1088.75,71.81999969482422,1.0,1.0,1.0,1.0,1.0,1.0,14581.5146484375,54.0153694152832
2025-06-05 17:15:00,52.4922981262207,70.49229431152344,35.0,11.944786071777344,69.98458099365234,130.0,71.91999816894531,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,54.0153694152832
2025-06-05 17:30:00,52.4922981262207,70.63075256347656,35.0,12.179718017578125,70.12307739257812,146.25,71.91999816894531,1.0,1.0,1.0,1.0,1.0,1.0,14237.7294921875,54.0153694152832
2025-06-05 17:45:00,52.40000534057617,70.65382385253906,35.0,12.114734649658203,70.16920471191406,4735.25,71.95999908447266,1.0,1.0,1.0,1.0,1.0,1.0,14388.66015625,53.96920394897461
2025-06-05 18:00:00,52.51536178588867,70.67691802978516,35.0,12.054401397705078,70.16920471191406,146.25,71.95999908447266,1.0,1.0,1.0,1.0,1.0,1.0,14329.96484375,54.0153694152832
2025-06-05 18:15:00,52.4922981262207,70.63075256347656,35.0,12.178585052490234,70.12307739257812,4436.25,71.94000244140625,1.0,1.0,1.0,1.0,1.0,1.0,14409.623046875,54.0153694152832
2025-06-05 18:30:00,52.261531829833984,70.60769653320312,35.0,13.595252990722656,70.07695007324219,4745.0,71.91000366210938,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,53.83078384399414
2025-06-05 18:45:00,52.353843688964844,70.60769653320312,35.0,12.293655395507812,70.07695007324219,139.75,71.87000274658203,1.0,1.0,1.0,1.0,1.0,1.0,13445.34765625,53.96920394897461
2025-06-05 19:00:00,52.561546325683594,70.65385437011719,35.0,14.7578125,70.12307739257812,5466.5,71.91000366210938,1.0,1.0,1.0,1.0,1.0,1.0,16551.990234375,54.107696533203125
2025-06-05 19:15:00,52.469215393066406,70.30769348144531,35.0,12.666961669921875,69.84616088867188,6704.75,71.83000183105469,1.0,1.0,1.0,1.0,1.0,1.0,15340.357421875,53.96920394897461
2025-06-05 19:30:00,52.469215393066406,70.28462982177734,35.0,12.624919891357422,69.80003356933594,5447.0,71.83000183105469,1.0,1.0,1.0,1.0,1.0,1.0,15202.0048828125,53.96920394897461
2025-06-05 19:45:00,52.469215393066406,70.30769348144531,35.0,13.09548568725586,69.84616088867188,4858.75,71.5999984741211,1.0,1.0,1.0,1.0,1.0,1.0,15294.240234375,53.96920394897461
2025-06-05 20:00:00,52.53845977783203,70.28462982177734,35.0,12.813491821289062,69.80003356933594,3776.499755859375,71.55999755859375,1.0,1.0,1.0,1.0,1.0,1.0,15373.8974609375,54.0153694152832
2025-06-05 20:15:00,52.446136474609375,70.30769348144531,35.0,11.844058990478516,69.84616088867188,165.75,71.62000274658203,1.0,1.0,1.0,1.0,1.0,1.0,14501.8583984375,54.0153694152832
2025-06-05 20:30:00,52.3769416809082,70.30769348144531,35.0,12.097610473632812,69.84616088867188,3601.000244140625,71.63999938964844,1.0,1.0,1.0,1.0,1.0,1.0,13457.9248046875,53.96920394897461
2025-06-05 20:45:00,52.51539611816406,70.30769348144531,35.0,12.203384399414062,69.84616088867188,146.25,71.47000122070312,1.0,1.0,1.0,1.0,1.0,1.0,14501.8583984375,54.0153694152832
2025-06-05 21:00:00,52.469215393066406,70.33078002929688,35.0,12.25833511352539,69.84616088867188,3796.0,71.30999755859375,1.0,1.0,1.0,1.0,1.0,1.0,14363.505859375,54.0153694152832
2025-06-05 21:15:00,52.4922981262207,70.26156616210938,35.0,11.888450622558594,69.80003356933594,5570.5,71.3499984741211,1.0,1.0,1.0,1.0,1.0,1.0,14376.08203125,53.96920394897461
2025-06-05 21:30:00,52.46925354003906,70.19229125976562,35.0,12.25738525390625,69.70767211914062,3909.749755859375,71.19999694824219,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,54.0153694152832
2025-06-05 21:45:00,52.19230651855469,70.12307739257812,35.0,12.363460540771484,69.66154479980469,4992.0,71.05999755859375,1.0,1.0,1.0,1.0,1.0,1.0,14036.490234375,53.784584045410156
2025-06-05 22:00:00,52.33075714111328,70.05384826660156,35.0,12.05435562133789,69.6153793334961,4806.75,71.05999755859375,1.0,1.0,1.0,1.0,1.0,1.0,14329.96484375,53.83078384399414
2025-06-05 22:15:00,52.492279052734375,70.12307739257812,35.0,10.909900665283203,69.66154479980469,156.0,71.04000091552734,1.0,1.0,1.0,1.0,1.0,1.0,14703.09765625,54.06156539916992
2025-06-05 22:30:00,52.40000915527344,70.07693481445312,35.0,12.022384643554688,69.6153793334961,130.0,70.91999816894531,1.0,1.0,1.0,1.0,1.0,1.0,14116.1474609375,54.0153694152832
2025-06-05 22:45:00,52.33075714111328,70.00768280029297,35.0,11.865055084228516,69.56925201416016,4075.499755859375,70.80999755859375,1.0,1.0,1.0,1.0,1.0,1.0,14376.08203125,53.92307662963867
2025-06-05 23:00:00,52.46925354003906,70.05384826660156,35.0,12.215591430664062,69.56925201416016,146.25,70.61000061035156,1.0,1.0,1.0,1.0,1.0,1.0,14501.8583984375,54.0153694152832
2025-06-05 23:15:00,52.26155090332031,70.00768280029297,35.0,11.735431671142578,69.5230484008789,165.75,70.55999755859375,1.0,1.0,1.0,1.0,1.0,1.0,14422.2001953125,53.83078384399414
